FieldID,RowTree,CurrentName,Voucher,Provenance,RowNum,YearPlanted,TreeNum,DNNumber,FieldComments,Date,FieldDetermination,Location,Description,Latitude,Longitude,Genus,Subgenus,Section,Series,Subseries,Species,Subspecies
CCA5347,R294/T06,Eucalyptus crebra,DN 6495,"Eulorel, Qld",294,2015,6,6495,NA,2012-06-28,Eucalyptus crebra,"Ca. 5 km west of Eulorel, Queensland.","Tree to 15 metres tall. Bark rough throughout, ironbark. Leaves dull, blue-green. Flowers white. On broad rise in sandy soil in woodland dominated by Callitris glaucophylla and with Corymbia dolichocarpa and Eucalyptus melanophloia subsp. melanophloia. AD Seed",-27.1005555555556,148.709166666667,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,crebra,
CCA5348,R294/T07,Eucalyptus crebra,DN 6495,"Eulorel, Qld",294,2015,7,6495,NA,2012-06-28,Eucalyptus crebra,"Ca. 5 km west of Eulorel, Queensland.","Tree to 15 metres tall. Bark rough throughout, ironbark. Leaves dull, blue-green. Flowers white. On broad rise in sandy soil in woodland dominated by Callitris glaucophylla and with Corymbia dolichocarpa and Eucalyptus melanophloia subsp. melanophloia. AD Seed",-27.1005555555556,148.709166666667,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,crebra,
CCA5349,R294/T08,Eucalyptus crebra,DN 6495,"Eulorel, Qld",294,2015,8,6495,NA,2012-06-28,Eucalyptus crebra,"Ca. 5 km west of Eulorel, Queensland.","Tree to 15 metres tall. Bark rough throughout, ironbark. Leaves dull, blue-green. Flowers white. On broad rise in sandy soil in woodland dominated by Callitris glaucophylla and with Corymbia dolichocarpa and Eucalyptus melanophloia subsp. melanophloia. AD Seed",-27.1005555555556,148.709166666667,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,crebra,
CCA5350,R294/T09,Eucalyptus tenuipes,DN 6473,"Isla Gorge, Qld",294,2015,9,6473,NA,2012-06-24,Eucalyptus tenuipes,"Car park at Isla Gorge National Park, Queensland.","Poor-formed tree to 10 metres tall. Bark rough throughout, stringy, red-brown. Leaves discolorous, +/- dull, green. On steep sandstone escarpment in woodland with Corymbia hendersonii, C. watsoniana subsp. watsoniana, Eucalyptus beaniana, E. cloeziana and E. suffulgens. Also nearby is E. baileyana and E. rubiginosa. AD Seeds",-25.1911111111111,149.9725,Eucalyptus,Cuboidea,,,,tenuipes,
CCA5351,R294/T10,Eucalyptus tenuipes,DN 6473,"Isla Gorge, Qld",294,2015,10,6473,NA,2012-06-24,Eucalyptus tenuipes,"Car park at Isla Gorge National Park, Queensland.","Poor-formed tree to 10 metres tall. Bark rough throughout, stringy, red-brown. Leaves discolorous, +/- dull, green. On steep sandstone escarpment in woodland with Corymbia hendersonii, C. watsoniana subsp. watsoniana, Eucalyptus beaniana, E. cloeziana and E. suffulgens. Also nearby is E. baileyana and E. rubiginosa. AD Seeds",-25.1911111111111,149.9725,Eucalyptus,Cuboidea,,,,tenuipes,
CCA5352,R294/T11,Eucalyptus tenuipes,DN 6473,"Isla Gorge, Qld",294,2015,11,6473,NA,2012-06-24,Eucalyptus tenuipes,"Car park at Isla Gorge National Park, Queensland.","Poor-formed tree to 10 metres tall. Bark rough throughout, stringy, red-brown. Leaves discolorous, +/- dull, green. On steep sandstone escarpment in woodland with Corymbia hendersonii, C. watsoniana subsp. watsoniana, Eucalyptus beaniana, E. cloeziana and E. suffulgens. Also nearby is E. baileyana and E. rubiginosa. AD Seeds",-25.1911111111111,149.9725,Eucalyptus,Cuboidea,,,,tenuipes,
CCA5353,R294/T12,Eucalyptus tenuipes,DN 6473,"Isla Gorge, Qld",294,2015,12,6473,NA,2012-06-24,Eucalyptus tenuipes,"Car park at Isla Gorge National Park, Queensland.","Poor-formed tree to 10 metres tall. Bark rough throughout, stringy, red-brown. Leaves discolorous, +/- dull, green. On steep sandstone escarpment in woodland with Corymbia hendersonii, C. watsoniana subsp. watsoniana, Eucalyptus beaniana, E. cloeziana and E. suffulgens. Also nearby is E. baileyana and E. rubiginosa. AD Seeds",-25.1911111111111,149.9725,Eucalyptus,Cuboidea,,,,tenuipes,
CCA5354,R294/T13,Eucalyptus cordata subsp. cordata,DN 6726,"Cape Queen Elizabeth, Tas",294,2015,13,6726,NA,2013-12-14,Eucalyptus cordata subsp. cordata,"Cape Queen Elizabeth, Bruny Island, Tasmania.","Mallees of scraggy and dense habit, 2 to 3 metres tall. AD Photos Seeds",-43.2513888888889,147.4275,Eucalyptus,Symphyomyrtus,Maidenaria,'Tasmaniae' ms,,cordata,cordata
CCA5355,R294/T15,Eucalyptus cordata subsp. cordata,DN 6726,"Cape Queen Elizabeth, Tas",294,2015,15,6726,NA,2013-12-14,Eucalyptus cordata subsp. cordata,"Cape Queen Elizabeth, Bruny Island, Tasmania.","Mallees of scraggy and dense habit, 2 to 3 metres tall. AD Photos Seeds",-43.2513888888889,147.4275,Eucalyptus,Symphyomyrtus,Maidenaria,'Tasmaniae' ms,,cordata,cordata
CCA5356,R294/T16,Eucalyptus cordata subsp. cordata,DN 6726,"Cape Queen Elizabeth, Tas",294,2015,16,6726,NA,2013-12-14,Eucalyptus cordata subsp. cordata,"Cape Queen Elizabeth, Bruny Island, Tasmania.","Mallees of scraggy and dense habit, 2 to 3 metres tall. AD Photos Seeds",-43.2513888888889,147.4275,Eucalyptus,Symphyomyrtus,Maidenaria,'Tasmaniae' ms,,cordata,cordata
