file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
E_x_carolaniae_1_R2	FASTQ	DNA	63307078	9457561944	49	149.4	150	150	150	150	0	150	1	97	92	25.34	41.58	52733
E_x_carolaniae_2_R1	FASTQ	DNA	54363624	8124299934	49	149.4	150	150	150	150	0	150	1	98	95	27.71	41.22	119165
E_x_carolaniae_2_R2	FASTQ	DNA	54363624	8124299934	49	149.4	150	150	150	150	0	150	1	97	92	25.17	41.26	46774
E_xerothermica_1_R1	FASTQ	DNA	93380940	13899037632	49	148.8	150	150	150	150	0	150	1	97	93	26.17	41.14	188277
E_xerothermica_1_R2	FASTQ	DNA	93380940	13899037632	49	148.8	150	150	150	150	0	150	1	96	90	24.05	41.31	56813
E_xerothermica_2_R1	FASTQ	DNA	65335458	9660060183	49	147.9	150	150	150	150	0	150	1	97	92	25.33	42.26	178160
E_xerothermica_2_R2	FASTQ	DNA	65335458	9660060183	49	147.9	150	150	150	150	0	150	1	96	91	24.71	42.2	27189
E_xerothermica_3_R1	FASTQ	DNA	71817556	10702935846	49	149	150	150	150	150	0	150	1	97	92	25.32	41.37	186403
E_xerothermica_3_R2	FASTQ	DNA	71817556	10702935846	49	149	150	150	150	150	0	150	1	96	91	24.51	41.46	26301
E_x_hawkeri_1_R1	FASTQ	DNA	44920477	6688319920	49	148.9	150	150	150	150	0	150	1	97	92	25.38	42.22	82874
E_x_hawkeri_1_R2	FASTQ	DNA	44920477	6688319920	49	148.9	150	150	150	150	0	150	1	96	90	24.2	42.06	15611
E_x_hawkeri_2_R1	FASTQ	DNA	76140434	11360586130	49	149.2	150	150	150	150	0	150	1	97	92	25.38	42.17	139753
E_x_hawkeri_2_R2	FASTQ	DNA	76140434	11360586130	49	149.2	150	150	150	150	0	150	1	95	89	23.84	42.1	27043
E_x_impensa_R1	FASTQ	DNA	72441977	10780014421	49	148.8	150	150	150	150	0	150	1	98	94	26.65	41.79	95583
E_x_impensa_R2	FASTQ	DNA	72441977	10780014421	49	148.8	150	150	150	150	0	150	1	97	92	25.27	41.8	70752
E_x_pruiniramis_R1	FASTQ	DNA	58077099	8672291079	49	149.3	150	150	150	150	0	150	1	97	93	26.15	41.26	126070
E_x_pruiniramis_R2	FASTQ	DNA	58077099	8672291079	49	149.3	150	150	150	150	0	150	1	97	92	25.15	41.36	51721
E_x_redimulicifera_R1	FASTQ	DNA	81505609	12108614799	49	148.6	150	150	150	150	0	150	1	97	93	26.14	40.69	165081
E_x_redimulicifera_R2	FASTQ	DNA	81505609	12108614799	49	148.6	150	150	150	150	0	150	1	95	89	23.6	40.92	49292
E_x_walshii_1_R1	FASTQ	DNA	39903987	5939409389	49	148.8	150	150	150	150	0	150	1	97	92	25.26	43.37	72558
E_x_walshii_1_R2	FASTQ	DNA	39903987	5939409389	49	148.8	150	150	150	150	0	150	1	94	88	23.1	43.35	14582
E_x_walshii_2_R1	FASTQ	DNA	55932019	8343920118	49	149.2	150	150	150	150	0	150	1	97	92	25.24	42.04	104413
E_x_walshii_2_R2	FASTQ	DNA	55932019	8343920118	49	149.2	150	150	150	150	0	150	1	95	90	24.04	41.99	20299
E_yalatensis_R1	FASTQ	DNA	30141759	4453869906	49	147.8	150	150	150	150	0	150	1	98	94	27.73	39.88	181442
E_yalatensis_R2	FASTQ	DNA	30141759	4453869906	49	147.8	150	150	150	150	0	150	1	97	94	27.2	40.17	358025
E_yilgarnensis_1_R1	FASTQ	DNA	79316801	11824519077	49	149.1	150	150	150	150	0	150	1	96	91	24.72	41.16	78964
E_yilgarnensis_1_R2	FASTQ	DNA	79316801	11824519077	49	149.1	150	150	150	150	0	150	1	95	89	23.62	41.27	84972
E_yilgarnensis_2_R1	FASTQ	DNA	58234396	8669885570	49	148.9	150	150	150	150	0	150	1	96	91	24.74	41.74	60511
E_yilgarnensis_2_R2	FASTQ	DNA	58234396	8669885570	49	148.9	150	150	150	150	0	150	1	95	89	23.67	41.85	62763
E_yilgarnensis_3_R1	FASTQ	DNA	64062098	9561868435	49	149.3	150	150	150	150	0	150	1	96	91	24.77	41.11	64292
E_yilgarnensis_3_R2	FASTQ	DNA	64062098	9561868435	49	149.3	150	150	150	150	0	150	1	95	89	23.78	41.21	68731
E_youngiana_1_R1	FASTQ	DNA	50869206	7515005127	49	147.7	150	150	150	150	0	150	1	98	94	27.52	39.93	303218
E_youngiana_1_R2	FASTQ	DNA	50869206	7515005127	49	147.7	150	150	150	150	0	150	1	97	93	26.94	40.22	599368
E_youngiana_2_R1	FASTQ	DNA	146634355	21667579152	49	147.8	150	150	150	150	0	150	1	97	94	26.2	42.55	85820
E_youngiana_2_R2	FASTQ	DNA	146634355	21667579152	49	147.8	150	150	150	150	0	150	1	96	91	24.46	42.47	32653
E_yumbarrana_R1	FASTQ	DNA	209962855	31144713762	49	148.3	150	150	150	150	0	150	1	97	93	26.15	42.1	124629
E_yumbarrana_R2	FASTQ	DNA	209962855	31144713762	49	148.3	150	150	150	150	0	150	1	96	90	24.08	42.16	46756
E_zopherophloia_R1	FASTQ	DNA	61708114	9192419188	49	149	150	150	150	150	0	150	1	97	94	26.35	42.47	70138
E_zopherophloia_R2	FASTQ	DNA	61708114	9192419188	49	149	150	150	150	150	0	150	1	96	91	24.52	42.65	59061
MM17_R1	FASTQ	DNA	125665568	18879514125	50	150.2	151	151	151	151	0	151	1	97	95	29.93	39.15	121567
MM17_R2	FASTQ	DNA	125665568	18789688224	50	149.5	151	151	151	151	0	151	1	94	90	26.37	39.06	57158
